Time(ms),Finger,Phase,MotorID,SensorRaw,L_meas_cm,Theta_meas_deg,Theta_target_deg,L_target_cm,GoalTick,PresentTick,Err_theta_deg
109101,Middle,Extend,6,302,1.306269738608991,10.885581155074926,11.0,1.3199999999999998,100025,100007,0.11441884492507448
109167,Thumb,Extend,4,293,1.614769205970397,13.456410049753309,12.0,1.44,100036,100016,-1.456410049753309
109167,Index,Extend,5,299,1.314466830541431,10.953890254511926,10.0,1.2,100037,100077,-0.9538902545119257
109167,Middle,Extend,6,309,1.5197234350080266,12.664361958400223,11.0,1.3199999999999998,100064,100045,-1.6643619584002227
109233,Thumb,Extend,4,313,1.6607159970725527,13.839299975604606,12.0,1.44,100069,100049,-1.8392999756046056
109233,Index,Extend,5,304,1.1801580214870628,9.834650179058857,10.0,1.2,100054,100049,0.16534982094114348
109233,Middle,Extend,6,293,1.4341382663044915,11.951152219204095,11.0,1.3199999999999998,100044,100080,-0.9511522192040953
109299,Thumb,Extend,4,306,1.6478666731222307,13.73222227601859,12.0,1.44,100067,100102,-1.7322222760185895
109299,Index,Extend,5,299,1.3545919470011643,11.288266225009702,10.0,1.2,100028,100058,-1.2882662250097017
109299,Middle,Extend,6,309,1.5646480608319042,13.03873384026587,11.0,1.3199999999999998,100047,100016,-2.03873384026587
109365,Thumb,Extend,4,314,1.2428503519566034,10.357086266305028,12.0,1.44,100054,100090,1.6429137336949715
109365,Index,Extend,5,298,1.340328494941438,11.169404124511983,10.0,1.2,100065,100083,-1.169404124511983
109365,Middle,Extend,6,298,1.562005301359894,13.016710844665784,11.0,1.3199999999999998,100035,100060,-2.016710844665784
109431,Thumb,Extend,4,309,1.766142502810014,14.71785419008345,12.0,1.44,100038,100062,-2.7178541900834503
109431,Index,Extend,5,304,1.6583158221018766,13.819298517515639,10.0,1.2,100031,100017,-3.819298517515639
109431,Middle,Extend,6,301,1.3781913561304644,11.48492796775387,11.0,1.3199999999999998,100029,100011,-0.4849279677538707
109497,Thumb,Extend,4,303,1.8261937585632,15.218281321360001,12.0,1.44,100034,100061,-3.218281321360001
109497,Index,Extend,5,308,1.3166501373642732,10.97208447803561,10.0,1.2,100026,100010,-0.9720844780356099
109497,Middle,Extend,6,309,1.4616281863236071,12.18023488603006,11.0,1.3199999999999998,100026,100045,-1.1802348860300604
109563,Thumb,Extend,4,294,1.544113495883273,12.867612465693941,12.0,1.44,100027,100062,-0.8676124656939415
109563,Index,Extend,5,298,1.4203498650858373,11.836248875715311,10.0,1.2,100031,100023,-1.8362488757153113
109563,Middle,Extend,6,309,1.4907513980456866,12.422928317047388,11.0,1.3199999999999998,100023,100023,-1.422928317047388
109629,Thumb,Extend,4,299,1.6036846041933321,13.364038368277768,12.0,1.44,100054,100069,-1.3640383682777681
109629,Index,Extend,5,290,1.3835990161082292,11.529991800901911,10.0,1.2,100030,100065,-1.529991800901911
109629,Middle,Extend,6,304,1.5267035566548617,12.722529638790514,11.0,1.3199999999999998,100064,100037,-1.7225296387905136
109695,Thumb,Extend,4,314,1.4927467639286611,12.439556366072177,12.0,1.44,100033,100073,-0.43955636607217663
109695,Index,Extend,5,313,1.5854856050754893,13.212380042295745,10.0,1.2,100035,100038,-3.212380042295745
109695,Middle,Extend,6,294,1.5856061754802562,13.213384795668802,11.0,1.3199999999999998,100046,100073,-2.2133847956688015
109761,Thumb,Extend,4,305,1.707837901486592,14.231982512388267,12.0,1.44,100075,100110,-2.2319825123882673
109761,Index,Extend,5,294,1.2996109711955226,10.830091426629355,10.0,1.2,100038,100076,-0.8300914266293553
109761,Middle,Extend,6,301,1.4103985326375266,11.753321105312722,11.0,1.3199999999999998,100023,100015,-0.7533211053127218
109827,Thumb,Extend,4,302,1.6753905542052026,13.961587951710023,12.0,1.44,100046,100069,-1.9615879517100225
109827,Index,Extend,5,294,1.4142004094483425,11.785003412069521,10.0,1.2,100045,100072,-1.7850034120695213
109827,Middle,Extend,6,301,1.5913077565198768,13.260897970998974,11.0,1.3199999999999998,100021,100044,-2.2608979709989736
109893,Thumb,Extend,4,316,1.6939756445982213,14.116463704985177,12.0,1.44,100059,100041,-2.1164637049851773
109893,Index,Extend,5,302,1.2247851602765376,10.20654300230448,10.0,1.2,100034,100020,-0.20654300230448008
109893,Middle,Extend,6,306,1.2382672658897258,10.318893882414383,11.0,1.3199999999999998,100059,100073,0.6811061175856175
109959,Thumb,Extend,4,303,1.5418824924915286,12.849020770762738,12.0,1.44,100051,100032,-0.8490207707627384
109959,Index,Extend,5,310,1.6348063366093202,13.623386138411002,10.0,1.2,100027,99994,-3.6233861384110018
109959,Middle,Extend,6,305,1.55413753850303,12.951146154191918,11.0,1.3199999999999998,100043,100047,-1.9511461541919175
110025,Thumb,Extend,4,302,1.3841681818485991,11.534734848738326,12.0,1.44,100072,100066,0.4652651512616739
110025,Index,Extend,5,294,1.346670197785872,11.2222516482156,10.0,1.2,100052,100062,-1.2222516482156003
110025,Middle,Extend,6,300,1.283416964732797,10.695141372773309,11.0,1.3199999999999998,100035,100000,0.3048586272266913
110091,Thumb,Extend,4,307,1.4521795892836873,12.101496577364061,12.0,1.44,100050,100011,-0.10149657736406148
110091,Index,Extend,5,318,1.2335193396543689,10.279327830453074,10.0,1.2,100030,100053,-0.27932783045307374
110091,Middle,Extend,6,303,1.4672895592742252,12.227412993951877,11.0,1.3199999999999998,100058,100028,-1.2274129939518765
110157,Thumb,Extend,4,290,1.8142963021580207,15.11913585131684,12.0,1.44,100055,100081,-3.1191358513168392
110157,Index,Extend,5,311,1.4353832042053096,11.961526701710914,10.0,1.2,100044,100083,-1.9615267017109144
110157,Middle,Extend,6,289,1.1914585774322894,9.928821478602412,11.0,1.3199999999999998,100047,100053,1.071178521397588
110223,Thumb,Extend,4,312,1.6160929096837324,13.467440914031105,12.0,1.44,100031,100048,-1.4674409140311049
110223,Index,Extend,5,308,1.452362965277553,12.103024710646276,10.0,1.2,100050,100064,-2.1030247106462756
110223,Middle,Extend,6,287,1.525532783569233,12.712773196410275,11.0,1.3199999999999998,100029,100019,-1.712773196410275
110289,Thumb,Extend,4,295,1.5157464150826516,12.631220125688763,12.0,1.44,100073,100047,-0.6312201256887633
110289,Index,Extend,5,306,1.3540196423714903,11.28349701976242,10.0,1.2,100032,100045,-1.2834970197624198
110289,Middle,Extend,6,300,1.342262968433717,11.185524736947643,11.0,1.3199999999999998,100070,100054,-0.18552473694764338
110355,Thumb,Extend,4,313,1.5671689853846522,13.059741544872102,12.0,1.44,100048,100023,-1.059741544872102
110355,Index,Extend,5,321,1.44179394700491,12.01494955837425,10.0,1.2,100040,100041,-2.0149495583742496
110355,Middle,Extend,6,293,1.5469924915300253,12.891604096083544,11.0,1.3199999999999998,100039,100005,-1.8916040960835439
110421,Thumb,Extend,4,306,1.6537147828978866,13.780956524149056,12.0,1.44,100070,100071,-1.7809565241490564
110421,Index,Extend,5,292,1.625707036897698,13.54755864081415,10.0,1.2,100041,100024,-3.5475586408141506
110421,Middle,Extend,6,302,1.5254485172262262,12.712070976885219,11.0,1.3199999999999998,100023,99997,-1.7120709768852187
110487,Thumb,Extend,4,299,1.5779828397700144,13.149856998083454,12.0,1.44,100038,100047,-1.1498569980834539
110487,Index,Extend,5,294,1.1087800454940242,9.239833712450203,10.0,1.2,100028,100003,0.7601662875497972
110487,Middle,Extend,6,297,1.253862596367468,10.4488549697289,11.0,1.3199999999999998,100043,100058,0.5511450302710994
110553,Thumb,Extend,4,293,1.4744940816400907,12.28745068033409,12.0,1.44,100063,100068,-0.28745068033408927
110553,Index,Extend,5,301,1.0586483914269098,8.822069928557582,10.0,1.2,100041,100001,1.1779300714424181
110553,Middle,Extend,6,305,1.6726191756760356,13.93849313063363,11.0,1.3199999999999998,100052,100054,-2.9384931306336295
110619,Thumb,Extend,4,307,1.7994639675554855,14.99553306296238,12.0,1.44,100068,100059,-2.99553306296238
110619,Index,Extend,5,302,1.133106532496078,9.442554437467317,10.0,1.2,100040,100051,0.5574455625326831
110619,Middle,Extend,6,306,1.6747013405716515,13.955844504763764,11.0,1.3199999999999998,100047,100029,-2.955844504763764
110685,Thumb,Extend,4,305,1.7948085142800707,14.95673761900059,12.0,1.44,100044,100032,-2.95673761900059
110685,Index,Extend,5,300,1.20041121165032,10.003426763752667,10.0,1.2,100026,100059,-0.0034267637526674832
110685,Middle,Extend,6,295,1.3974175654945413,11.645146379121178,11.0,1.3199999999999998,100061,100059,-0.6451463791211776
110751,Thumb,Extend,4,297,1.683779323800182,14.031494365001516,12.0,1.44,100047,100086,-2.0314943650015156
110751,Index,Extend,5,302,1.273774279638162,10.61478566365135,10.0,1.2,100061,100096,-0.6147856636513502
110751,Middle,Extend,6,297,1.3824303340563877,11.520252783803231,11.0,1.3199999999999998,100045,100048,-0.5202527838032314
110817,Thumb,Extend,4,305,1.6874236678291796,14.061863898576497,12.0,1.44,100054,100077,-2.0618638985764974
110817,Index,Extend,5,298,1.2834220835370609,10.695184029475508,10.0,1.2,100059,100072,-0.6951840294755076
110817,Middle,Extend,6,310,1.2554249024251352,10.461874186876127,11.0,1.3199999999999998,100039,100032,0.5381258131238731
110883,Thumb,Extend,4,301,1.4702727935429305,12.252273279524422,12.0,1.44,100045,100031,-0.252273279524422
110883,Index,Extend,5,312,1.1301303637175932,9.417753030979943,10.0,1.2,100057,100044,0.5822469690200567
110883,Middle,Extend,6,314,1.31613455921195,10.967787993432918,11.0,1.3199999999999998,100052,100053,0.03221200656708234
110949,Thumb,Extend,4,300,1.451671747572403,12.097264563103359,12.0,1.44,100062,100084,-0.09726456310335863
110949,Index,Extend,5,296,1.320596036909563,11.00496697424636,10.0,1.2,100036,100016,-1.0049669742463596
110949,Middle,Extend,6,300,1.4177152519110185,11.814293765925155,11.0,1.3199999999999998,100029,100011,-0.8142937659251555
111015,Thumb,Extend,4,315,1.4332468233915545,11.943723528262955,12.0,1.44,100033,100027,0.05627647173704453
111015,Index,Extend,5,312,1.329938833656646,11.082823613805385,10.0,1.2,100041,100009,-1.0828236138053846
111015,Middle,Extend,6,303,1.397417781185686,11.645148176547384,11.0,1.3199999999999998,100064,100043,-0.6451481765473837
111081,Thumb,Extend,4,296,1.7062873223365456,14.219061019471214,12.0,1.44,100060,100059,-2.219061019471214
111081,Index,Extend,5,299,1.2485457167974872,10.40454763997906,10.0,1.2,100030,100005,-0.40454763997906085
111081,Middle,Extend,6,312,1.3413515524859771,11.17792960404981,11.0,1.3199999999999998,100044,100069,-0.17792960404980995
111147,Thumb,Extend,4,295,1.3529998792441391,11.27499899370116,12.0,1.44,100048,100086,0.7250010062988395
111147,Index,Extend,5,314,1.5606409860227248,13.005341550189375,10.0,1.2,100024,100040,-3.0053415501893745
111147,Middle,Extend,6,311,1.4986809779321026,12.48900814943419,11.0,1.3199999999999998,100025,100024,-1.4890081494341896
111213,Thumb,Extend,4,310,1.5714796074586275,13.095663395488563,12.0,1.44,100058,100050,-1.0956633954885628
111213,Index,Extend,5,306,1.165412161621447,9.711768013512058,10.0,1.2,100046,100067,0.2882319864879417
111213,Middle,Extend,6,308,1.3267745283986272,11.056454403321894,11.0,1.3199999999999998,100042,100042,-0.056454403321893665
111279,Thumb,Extend,4,312,1.3691229391731572,11.409357826442976,12.0,1.44,100026,100011,0.5906421735570238
111279,Index,Extend,5,313,1.3732531762381233,11.443776468651027,10.0,1.2,100064,100078,-1.443776468651027
111279,Middle,Extend,6,301,1.3365113153334816,11.13759429444568,11.0,1.3199999999999998,100064,100092,-0.13759429444568028
111345,Thumb,Extend,4,289,1.7452415817067781,14.543679847556485,12.0,1.44,100055,100044,-2.5436798475564846
111345,Index,Extend,5,298,1.228805686407522,10.240047386729351,10.0,1.2,100043,100075,-0.24004738672935133
111345,Middle,Extend,6,299,1.480428977086447,12.336908142387058,11.0,1.3199999999999998,100065,100101,-1.336908142387058
111411,Thumb,Extend,4,302,1.753375710762566,14.611464256354717,12.0,1.44,100039,100055,-2.611464256354717
111411,Index,Extend,5,295,1.367378060019482,11.394817166829018,10.0,1.2,100061,100033,-1.394817166829018
111411,Middle,Extend,6,296,1.494072548956263,12.450604574635525,11.0,1.3199999999999998,100027,100034,-1.4506045746355252
111477,Thumb,Extend,4,291,1.7044508865909518,14.203757388257932,12.0,1.44,100066,100039,-2.203757388257932
111477,Index,Extend,5,307,1.2134392396878326,10.111993664065272,10.0,1.2,100048,100043,-0.11199366406527211
111477,Middle,Extend,6,296,1.3885870232592694,11.57155852716058,11.0,1.3199999999999998,100049,100048,-0.5715585271605796
111543,Thumb,Extend,4,301,1.5705016954527855,13.087514128773213,12.0,1.44,100068,100036,-1.087514128773213
111543,Index,Extend,5,287,1.1861578195275495,9.884648496062914,10.0,1.2,100036,100028,0.11535150393708626
111543,Middle,Extend,6,302,1.6437527250658834,13.69793937554903,11.0,1.3199999999999998,100066,100066,-2.69793937554903
111609,Thumb,Extend,4,304,1.823489584975998,15.19574654146665,12.0,1.44,100027,99996,-3.195746541466651
111609,Index,Extend,5,303,1.200073433506603,10.000611945888359,10.0,1.2,100022,100053,-0.0006119458883588891
111609,Middle,Extend,6,313,1.2696687192793727,10.58057266066144,11.0,1.3199999999999998,100033,100003,0.4194273393385597
111675,Thumb,Extend,4,295,1.5080758733951372,12.567298944959477,12.0,1.44,100064,100038,-0.567298944959477
111675,Index,Extend,5,297,1.3158449736846132,10.96537478070511,10.0,1.2,100056,100028,-0.9653747807051101
111675,Middle,Extend,6,291,1.4046200695900566,11.705167246583805,11.0,1.3199999999999998,100029,100044,-0.7051672465838053
111741,Thumb,Extend,4,313,1.937069423047743,16.142245192064525,12.0,1.44,100072,100064,-4.142245192064525
111741,Index,Extend,5,310,1.1958791077483226,9.965659231236023,10.0,1.2,100049,100057,0.03434076876397718
111741,Middle,Extend,6,300,1.373345000457253,11.444541670477108,11.0,1.3199999999999998,100066,100047,-0.4445416704771077
111807,Thumb,Extend,4,305,1.6717807668690083,13.93150639057507,12.0,1.44,100048,100045,-1.9315063905750698
111807,Index,Extend,5,290,1.2579221264799358,10.4826843873328,10.0,1.2,100058,100098,-0.4826843873327995
111807,Middle,Extend,6,300,1.5418583781765207,12.848819818137674,11.0,1.3199999999999998,100045,100033,-1.8488198181376738
111873,Thumb,Extend,4,304,1.7049841437823343,14.20820119818612,12.0,1.44,100047,100083,-2.2082011981861207
111873,Index,Extend,5,292,1.1116691875577946,9.263909896314956,10.0,1.2,100047,100023,0.7360901036850436
111873,Middle,Extend,6,301,1.219760546618731,10.164671221822758,11.0,1.3199999999999998,100063,100059,0.8353287781772423
111939,Thumb,Extend,4,310,1.531388519214315,12.761570993452626,12.0,1.44,100069,100036,-0.7615709934526258
111939,Index,Extend,5,309,1.3017183429633044,10.847652858027537,10.0,1.2,100035,100034,-0.8476528580275371
111939,Middle,Extend,6,313,1.2576996223202939,10.48083018600245,11.0,1.3199999999999998,100066,100029,0.51916981399755
112005,Thumb,Extend,4,294,1.5906202162772098,13.255168468976748,12.0,1.44,100034,100015,-1.2551684689767484
112005,Index,Extend,5,295,1.3641493940406222,11.367911617005186,10.0,1.2,100026,100016,-1.367911617005186
112005,Middle,Extend,6,304,1.3452974176845647,11.21081181403804,11.0,1.3199999999999998,100069,100043,-0.21081181403804017
112071,Thumb,Extend,4,302,1.593616523207169,13.280137693393076,12.0,1.44,100067,100080,-1.2801376933930761
112071,Index,Extend,5,295,1.520966477817776,12.674720648481468,10.0,1.2,100026,99998,-2.6747206484814683
112071,Middle,Extend,6,306,1.2061767525596658,10.051472937997216,11.0,1.3199999999999998,100066,100056,0.9485270620027837
112137,Thumb,Extend,4,307,1.4556955264576885,12.130796053814072,12.0,1.44,100035,100026,-0.13079605381407156
112137,Index,Extend,5,293,1.576978981396533,13.141491511637774,10.0,1.2,100043,100047,-3.141491511637774
112137,Middle,Extend,6,312,1.5251295985196491,12.709413320997077,11.0,1.3199999999999998,100027,100051,-1.7094133209970774
112203,Thumb,Extend,4,302,1.7386711814520739,14.488926512100615,12.0,1.44,100038,100019,-2.4889265121006154
112203,Index,Extend,5,306,1.5397456451037907,12.831213709198257,10.0,1.2,100039,100022,-2.8312137091982574
112203,Middle,Extend,6,296,1.4371738600843311,11.976448834036093,11.0,1.3199999999999998,100061,100097,-0.9764488340360931
112269,Thumb,Extend,4,305,1.8065870757064078,15.0548922975534,12.0,1.44,100053,100026,-3.0548922975533994
112269,Index,Extend,5,301,1.4793723636659344,12.328103030549453,10.0,1.2,100041,100038,-2.3281030305494532
112269,Middle,Extend,6,294,1.415647917650002,11.797065980416685,11.0,1.3199999999999998,100062,100025,-0.7970659804166846
112335,Thumb,Extend,4,297,1.865111442180481,15.54259535150401,12.0,1.44,100036,100019,-3.5425953515040103
112335,Index,Extend,5,311,1.4261818783160136,11.88484898596678,10.0,1.2,100034,100034,-1.88484898596678
112335,Middle,Extend,6,303,1.4856023174930806,12.38001931244234,11.0,1.3199999999999998,100053,100028,-1.3800193124423394
112401,Thumb,Extend,4,291,1.4653477505445003,12.211231254537502,12.0,1.44,100028,99988,-0.2112312545375019
112401,Index,Extend,5,303,1.2604806752754814,10.504005627295678,10.0,1.2,100039,100070,-0.5040056272956779
112401,Middle,Extend,6,298,1.6356302350861431,13.630251959051193,11.0,1.3199999999999998,100030,100032,-2.6302519590511935
112467,Thumb,Extend,4,311,1.6240604581872795,13.533837151560663,12.0,1.44,100036,100003,-1.5338371515606628
112467,Index,Extend,5,297,1.3643472680038986,11.369560566699155,10.0,1.2,100062,100034,-1.369560566699155
112467,Middle,Extend,6,291,1.1433545733060546,9.527954777550455,11.0,1.3199999999999998,100066,100036,1.4720452224495446
